Lyrics,Mood
"Si tu m'entends 
Là-bas où tu fuis tout
Si tu m'entends 
Sache que je ne suis rien sans nous
Et quand j'ai peur
Je n'peux trembler qu'à l'intérieur
Et même quand je pleure
Je m'cache pour garder mon honneur

Il n'y a que toi et moi
Et puis c'est mieux comme ça 
Tant qu'on le sait
Tant qu'on y croit
Vivons cachés juste toi et moi

Si tu m'entends
Sache que rien n'a changé
Même avec le temps
Je garde la folie que tu sais
Oui c'est pour les autres
Que je fais semblant d'être bien sans toi
Oui c'est pour ces autres 
Que je fais comme si t'existais pas

Il n'y a que toi et moi
Et puis c'est mieux comme ça 
Tant qu'on le sait
Tant qu'on y croit
Vivons cachés juste toi et moi

Il n'y a que toi et moi
Et puis c'est mieux comme ça 
Tant qu'on le sait
Tant qu'on y croit
Vivons cachés juste toi et moi

Tu sais, tu sais
Qu'il n'y a que toi et moi
Et puis c'est mieux comme ça
Tant qu'on le sait
Tant qu'on y croit
Vivons cachés juste toi et moi",Happy
"Et puis soudain je me pause,
Je prends quelques secondes
Au bord du vide au bord du monde,
Je pense un peu à moi, je pense à moi

Les souvenirs qui remontent,
Le cœur qui se débat, la course contre la montre
La vie qui va, je fais le compte, le bilan déjà
Le sens que je donne à tout ça

Quand j'enlève les oublis,les froids, les par-êtres et
Les jours qui n'ont plus de noms
Quand j'enlève les erreurs, les plans sur la comète
Tout ces gens qui m'ont dit non
Quand j'enlève les mauvaises nouvelles, les mauvais plans
Et les déceptions, il ne me reste que toi

Tes bras encore qui se posent
Tes mots soufflés tout bas,
Tes mots qui ne me manquent pas
Que je serrent contre moi, tout contre moi

Devant la folie qui rode, les questions qui tournent
Moi, ma tête sur tes épaules je reste là
Je fais le compte je m'y perd parfois
Et tu donnes un sens à tout ça

Quand j'enlève les oublis,les froids, les par-êtres,
Et les jours qui n'ont plus de noms
Quand j'enlève les erreurs, les plans sur la comète
Tout ces gens qui m'ont dit non
Quand j'enlève les mauvaises nouvelles, les mauvais plans
Et les déceptions, il ne me reste, il ne me reste que toi

Quand j'enlève les oublis, ces jours qui n'ont plus de noms
Quand j'enlève mes erreurs, tout ces gens qui m'ont dit non
Quand j'enlève les mauvaises nouvelle, il ne me reste que toi",Sad
"Tu crois qu'elle aurait pris le RER que je la baladerai en métro
Elle voulait des gros bolides pour se la peter devant toute ses copines
Les potes m'ont prévenu, m'ont dit
""La Fouine, 3endek tu veux une bombe faut le porte feuille qui va avec""
Alors il me fallait plus de fraîche que la veille car sur la table il
Faut la 'teille comme j'ai pas de paid protège ton dos car le crime paye
J'arnaque les criquets je pars au charbon
J'oublie tout pour son sourire, même les keufs postichais sous le balcon
Je suis tombé pour elle plus de maison plus de tour Eiffel plus de billets verts
Elle a le regard qui tue, le regard revolver
Mon frère comprend qu'avec une meuf comme ça à ton bras
Tu peux pas lui dire ""ma belle ce soir je t'invite au kefta""
C'était ma meilleure, ma number one, ma best of the best vient pas test
Je m'allongeais sur le dos elle faisait le reste
Clic clac clic clic les menottes c'est quoi ce bordel?
Je vous le dis au final je suis tombé pour elle
Quand tu seras enfermé qu'on pourra plus sur parler, moi je te kifferai
Tu seras toujours au top
Impossible d'oublier toute cette année passée, pour moi c'était que lui
Tu seras toujours au top
Je t'aimerais comme avant avec ou sans argent
Tu seras toujours au top
Arrête tes questions
Arrête tes questions

Je préfère être pauvre avec ma miss qu'en cellule et mal accompagné
Versé des acomptes aux grossistes et parlé D-Kiss
Assis dans ma cellule je lis ta lettre au bord du gouffre, au bord des
Drames le stylo pleure mon (cahier) s'ouvre, tu es en larme
Chez nous on cache nos sentiments gentiment on préfère dire casse toi
Va t'en que de crier je t'aime comme Lara Fabian
A toutes les Fatima, les Fatou, mères qui blindent nos parloirs
Pardonne moi de douter mais trop de gratteuses blindent répertoire
Et dans mes petits yeux marron tu peux voir ce que je ressens pour toi
Ne me force pas a dire ce mot j'ai trop d'orgueil pour ça
Rappel toi quand on été pauvre et heureux, qu'on galérait
A l'arrêt de bus qu'on se contenté de rien, d'un best of plus
C'est de ma faute ns banlieusard on en veut toujours plus on veut sortir
De celle-ci et cela sans se la péter en plus
Clic clac clic clic les menottes, c'est quoi ce bordel!
Je vous le dis au final je suis tombé pour elle

Moi je t'aime comme tu es, où tu seras, je serais
Moi je t'aime comme tu es, où tu seras, je serais

Quand je serais enfermé, qu'on pourra plus se parler,
Est-ce que tu me kifferas, quand je serais plus au top
On aura beau chercher la lumière du passé
Est-ce que tu me kifferas, quand je serais plus au top
M'aimera tu comme avant avec ou sans argent
Je me pose plein de questions
Quand je serais plus au top
Quand je serais plus au top
Quand je serais plus au top

Quand tu seras enfermé qu'on pourra plus sur parler,
Moi je te kifferai, tu seras toujours au top
Impossible d'oublier toute cette année passée
Pour moi c'était que lui, tu seras toujours au top
Je t'aimerais comme avant avec ou sans argent
Tu seras toujours au top
Arrête tes questions
Arrête tes questions",Sad
"Tout, tout, tout, tout, tout
Tout, tout, tout, tout, tout
Me ramène à toi

Une image en tête et je me rejoue la scène
Quand si bête, si fière, je t'ai dit à la prochaine
T'as plus qu'à vivre ta vie, moi je reprends la mienne
Sur ce putain d'love game qui me freine

Depuis je regrette chaque jour qui passe
Je fais semblant de rire et je me voile la face
Pourquoi j'me sens si seule et perdue dans la masse?
Et j'pense encore à toi quand j'les vois qui s'embrassent

Il n'y a plus de nous
Et pour un jour, je donnerais tout

Tout me ramène à toi, tout me rappelle à toi
À ton corps, à tes bras, à ta bouche, à ta voix
Tout me ramène à toi, tout me rappelle à toi
Pour un jour avec toi

Des fois je ferme les yeux et je refais le chemin
Qu'on prenait tous les deux, main dans la main
J'te disais je t'aime, tu ne répondais rien
Mais on s'amusait de tout, on s'contentait d'un rien

Il n'y a plus de nous
Et pour un jour, je donnerais tout

Tout me ramène à toi, tout me rappelle à toi
À ton corps, à tes bras, à ta bouche, à ta voix
Tout me ramène à toi, tout me rappelle à toi
Pour un jour avec toi

J'échangerais le temps trop loin de l'essentiel
(Pardonne moi)
De ne pas avoir su que rien est éternel
Mais des jours je supplierai le ciel

Qu'il me ramène à toi, qu'il me rappelle à toi
À ton corps, à tes bras, à ta bouche à ta voix
Qu'il me ramène à toi, woah yeah

Tout me ramène à toi (À tes bras)
Tout me rappelle à toi (À ta voix)
À ton corps à tes bras (Yeah yeah)
À ta bouche à ta voix (Woah)
Tout me ramène à toi (Me ramène)
Tout me rappelle à toi (À toi)
Pour un jour avec toi (Woah yeah yeah)

Tout me ramène à toi (Oh)
Tout me rappelle à toi (Ooh)
À ton corps à tes bras
À ta bouche à ta voix (Yeah)
Tout me ramène à toi (Yeah yeah)
Tout me rappelle à toi
Pour un jour avec toi

Pour un jour avec toi",Sad
"Que c'est il passé entre nous
Je n'ai rien vu venir du tout
Elles sont apparues d'un coup
Ces larmes sur mes joues.
Que va t-il se passer après nous
Qui partageons toujours tout
Nos douleurs et nos bijoux
Comme les rires les plus fous.

Je sais bien que c'est l'heure,
Déjà nos cœurs
Ne chantent plus en chœurs.

Je fermes les yeux,
Je veux y croire encore un peu.
Juste avant de nous dire adieu
Je fermes les yeux,
Je pense aux moment heureux
Et ça me déchire en deux.

Que va t-il se passer après nous,
Qui me protègera du loup
Et me maquillera les joues
Au premier rendes-vous
Que c'est t-il passer entre nous
Toi qui soignais mes genoux
Ou me remettais debout
Quand je prenais des coups.

Je sais bien que c'est l'heure,
Déjà nos cœurs
Ne chantent plus en chœurs

Tu fermes les yeux,
Tu veux y croire encore un peu
Juste avant de nous dire adieu
Tu fermes les yeux,
Tu pense aux moment heureux
J'dirais au dieu qu'tu fermes les yeux
Je veux y croire encore un peu
Juste avant de nous dire adieu
Je fermes les yeux
Je penses aux moments heureux
Et ça me déchire en deux.

Ca me déchire en deux
Alors, tu fermes les yeux.",Happy
"Où est l'épaule sur laquelle j'me reposais ?
La présence chaude que mon corps aimait serrer ?
Où est passée la voix qui répondait à mes questions ?
L'autre moitié de moi sans qui j'perdais la raison ?

Quand le jour me réveille 
Et qu'il m'offre encore ses plus beaux éclats
Le vide est le même, tu n'es plus là
Dans le monde de mes sommeils, je respire
Mais je sais que je n'vis pas 
Plus rien n'est pareil quand tu n'es plus là 

Je n'suis plus sûr de c'qui nous est arrivé
J'y pense tous les jours j'ai même peur d'accepter
J'ai gardé le meilleur et enterré le reste
Effacé tes erreurs, oublié tes promesses

Quand le jour me réveille 
Et qu'il m'offre encore ses plus beaux éclats
Le vide est le même, tu n'es plus là
Dans le monde de mes sommeils, je respire
Mais je sais que je n'vis pas 
Plus rien n'est pareil quand tu n'es plus là

Là, oh, oh...

Quand le jour me réveille 
Et qu'il m'offre encore ses plus beaux éclats
Le vide est le même, tu n'es plus là
Dans le monde de mes sommeils, je respire
Mais je sais que je n'vis pas 
Plus rien n'est pareil quand tu n'es plus là

Quand le jour me réveille 
Qu'il m'offre encore ses plus beaux éclats
Le vide est le même, tu n'es plus là
Dans le monde de mes sommeils, je respire
Mais je sais que je n'vis pas 
Plus rien n'est pareil quand tu n'es plus là",Happy
"Mmmmh ...

Des Yeux illuminés,
Des Enfants Qui me Parle,
Je Revois,
Des Visages Familiés
Assis Autour d'une Table
Je crois,
Que c'était Le Jour
De mes 3ans et Pour
L'occasion Tout le Monde Etait là
Des rires Innocents
Pour Passer Le temps
Je pouvais encore Dire Maman et Papa
Voila ce que j'ai tiré de Toi

Un bout de papier un Peu Abîmé
Comme mes Souvenirs ( Souvenirs)
Des Limbeaux de Passé
Racomodés
Comme mes Souvenirs

Des pas entrelacés
Des visages Qui se Serrent
Je vois
Un instant partagé
Comme La sortie D'un Concert.
Et moi,
Au centre de Nous
Submergée Par L'amour
que Vous me Donnez à chaque Fois
La reconaissance
De votre Présence
Me rappelle tout ce que je vous Dois
Voilà tout ce Que j'ai Tiré de Toi


Un bout de papier un Peu Abîmé
Comme mes Souvenirs ( Souvenirs)
Des Limbeaux de Passé
Racomodés ,
Comme mes Souvenirs

Parce que Le temps Nous fait Défaut.

On finit Par tout Oublier,
J'ai peur d'Oublier
Je retrouve Dans mes Photos
Un peu de Ce que j'ai été

Un bout de papier un Peu Abîmé
Comme mes Souvenirs ( Souvenirs)
Des Limbeaux de Passé
Racomodés ,
Comme mes Souvenirs
(x4)",Happy
"Une histoire qui tombe à l'eau
Quelques mots sur ton piano
C'est fini
C'est toute une vie
Qui s'assombrit

Je l'ai vu dans ton regard
J'ai senti ton désespoir
A quoi bon
Faire semblant
D'y croire

Ne retiens pas tes larmes
Laisses aller ton chagrin
C'est une page qui se tourne
Et tu n'y peux rien
Ne retiens pas tes larmes
Pleurer ça fait du bien
Et si tu as de la peine
Tu sais que je t'aime
Je ne serais jamais loin

Tu t'accroches à ton passé
Comme si tout s'était figé
Aujourd'hui
Il faut s'aider
Abandonner
La douleur qui s'installe
Cette absence qui fait si mal
N'aie pas peur
Écoutes ton coeur

Ne retiens pas tes larmes
Laisses aller ton chagrin
C'est une page qui se tourne
Et tu n'y peux rien
Ne retiens pas tes larmes
Pleurer ça fait du bien
Et si tu as de la peine
Tu sais que je t'aime
Je ne serais jamais loin

Ne retiens pas tes larmes
Laisse aller ton chagrin
Si tu as de la peine
Souviens-toi que je t'aime
Je ne serais jamais loin",Sad
"Je ne voulais pas y croire pourtant
Tu le sens et moi je sais (moi je sais)
Qu'on ne peut arrêter le temps
Vivre dans le passé

Peu importe à qui la faute
Quand la vie sépare nos chemins
Et sans faire du mal à l'autre
Je m'en vais demain

Refrain :
Vivre ma vie
Vivre solitaire
Comme une affranchie
Qui a trouvé sa terre
Libre d'aimer
Ne plus oublier
Ce que je suis
Vivre ma vie

Je m'en vais
Je m'en vais

Pour vivre ma vie sans regret
Je ferai preuve de courage
Mais je sais que je n'avais plus rien à donner.

J'ai préféré tourner la page
Je voudrais pour être utile et retrouver confiance en moi
Non je ne serai plus immobile
Et cette fois, cette fois, je vais

Refrain

Je m'en vais
Je m'en vais

Pour réaliser mes rêves
Je me laisse une trêve
Oui j'ai tout mon temps
Et je vais

Refrain

Je m'en vais
Je m'en vais
Je m'en vais
Je m'en vais

Vivre ma vie",Happy
"Amel Bent:
J'ai vingt ans, j'ai la vie dont toute le monde rêve
Sous le feux des projecteurs, toujours le sourrire au lèvres
J'ai vingt ans dans un monde où l'amour crève
Je m'accroche à mes valeurs sans jamais demander de trève
J'aurai toujours vingt ans dans les yeux de ma mère, ma mère
Chacune de ses larmes me pousse à la rendre fière, ma mère

Diam's:
J'ai vingt ans, et j'ai la vie dont tout le monde parle
Petit bout de femme je suis venue rapper ma flamme
Mes vingt ans, moi je les ai vécus dans l'ombre
Avec pour seul envie l'amour et puis de dévorer le monde
Mais je n'aurais jamais vingt ans dans les yeux de mon père, mon père
Chacune de ses absences me pousse à la rendre fière, ma mère

Amel Bent:
J'ai vingt ans, ils disent que j'ai la vie devant moi
Que le bonheur est là-bas, qu'avec le temps va tout s'en va
J'ai vingt ans, ils disent tu grandira et tu verra
Je vous le dit rien ne va, avec le temps va tout va mal

À vingt ans, tu te met à aimer les hommes
Jusqu'au jour où ils te volent tes vingt ans
Malgré le temps qui te cogne
Toi tu donnes et tu donnes tes vingt ans
À la vie et à la mort
Si ça peut prouver qu'ils ont tort
Qu'ils ont tort de croire qu'à vingt ans
Tous les jeunes rêvent encore

Diam's:
À vingt ans, tu te met à aimer la vie, c'est l'âge libre
T'a du vice devant les risques t'esquive
T'as vingt ans et t'a la force des vainqueurs
Et puis rien ne te fait peur car on t'as déjà crevé le coeur
T'as la vingtaine et t'es perdu sur la planète
Tu rêves d'Adam et Eve pas que de strass et paillettes
T'as vingt ans, t'es fragile mais t'es l'avenir de ce pays
Tu sais ta vie c'est celle d'Amel et Melanie

Amel Bent:
J'ai vingt ans, ils disent que j'ai la vie devant moi
Que le bonheur est là-bas, qu'avec le temps va tout s'en va
J'ai vingt ans, ils disent tu grandira et tu verra
Je vous le dit rien ne va, avec le temps va tout va mal

Diam's (Amel Bent):
Hier encore (Hier encore)
J'avais vingt ans (J'avais vingt ans)
Hier encore (Hier encore)
Je voulais bouleverser les gens, remarquer mon temps
(Remarquer mon temps)

Hier encore (Hier encore)
J'avais vingt ans (J'avais vingt ans)
Hier encore
Je voulais bouleverser les gens, remarquer mon temps

Amel Bent (Diam's):
J'ai vingt ans (J'ai vingt ans), ils disent que j'ai la vie devant moi
Que le bonheur est là-bas, qu'avec le temps va tout s'en va
J'ai vingt ans (J'ai vingt ans), ils disent tu grandira et tu verra
Je vous le dit rien ne va, avec le temps va tout va mal

J'ai vingt ans (J'ai vingt ans), ils disent que j'ai la vie devant moi
Que le bonheur est là-bas, qu'avec le temps va tout s'en va
J'ai vingt ans (J'ai vingt ans), ils disent tu grandira et tu verra
Je vous le dit rien ne va, avec le temps va tout va mal

Ooh, vingt ans...",Sad
"Yeah
Mmmmh

A quoi tu penses,
A quelles couleurs,
A quelles lumières,
A quelles mers,
Quels bouts de voyage,
Quels dimanches,
Quelles humeurs,
Quels rythmes de danse,
A quoi tu penses.

A quoi tu penses,
Sur quel chemin tu poses des pierres,
Quels regards,
Quelles routes droites,
Quelles, courbes immenses,
Sur quelles photos,
A quelles distances.
A quoi tu penses,
Quand tu penses à moi.

Est-ce que tu penses à hier?
Est-ce que tu penses à demain?
Quand tu penses, quand tu penses à moi.
Est-ce que tu vois aussi grand?
Aussi beau?
Aussi loin?
Quand tu penses, quand tu penses à moi.

A quoi tu penses,
Quels sont les fantômes qui s'avancent,
Les absences,
Qu'est-ce qu'il te restes dans,
La balance,
Par où tes sentiments te penchent.
A quoi tu penses.

Quelles autres chances,
Quelles autres femmes,
Quelles impatiences,
Quels sourires,
A quoi tu donnes de,
L'importance à tous ces moments silence.
A quoi tu penses, quand tu penses à moi.
Quand tu penses à moi.

Est-ce que tu penses à hier?
Est-ce que tu penses à demain?
Quand tu penses, quand tu penses à moi.
Est-ce que tu vois aussi grand?
Aussi beau?
Aussi loin?
Quand tu penses, quand tu penses à moi.

Est-ce que tu penses à hier?
Est-ce que tu penses à demain?
Quand tu penses
Est-ce que tu vois aussi grand?
Aussi beau?
Aussi loin?
Quand tu penses

Est-de que tu penses à hier?
Est-ce que tu penses à demain?
Quand tu penses à moi.
Est-ce que tu vois aussi grand?
Aussi beau?
Aussi loin?
Quand tu penses à moi.

Je me demande à quoi tu penses,
Si tu penses à moi.

Mmmmmmh",Sad
"À trop t'aimer, à trop vouloir
Te passionner dans notre histoire
À trop rêver ou à trop y croire
Je m'inventais de faux espoirs

Pour toi ce n'était qu'un jeu
Et tu n'y voyais rien de sérieux

Moi j'avais des sentiments
Je croyais tellement qu'avec du temps
Tu apprendrais à te suffire de moi seulement
L'amour a des lois qu'on ne commande pas comme ça
Et toi tu ne m'aimais pas

À trop en faire pour te garder
Tu n'avais plus rien à gagner
À trop me taire et tout céder
Tu as fini par te lasser

Pour toi ce n'était qu'un jeu
Tu n'y voyais rien de sérieux

Moi j'avais des sentiments
Je croyais tellement qu'avec du temps
Tu apprendrais à te suffire de moi seulement
L'amour a des lois qu'on ne commande pas comme ça
Et toi tu ne m'aimais pas

Si c'était à refaire
Je ne donnerais pas autant
Je n'aurais pas été là tout le temps
Aussi entière, si sincère

Moi j'avais des sentiments
Je croyais tellement qu'avec du temps
Tu apprendrais à te suffire de moi seulement
Je croyais tellement qu'avec du temps
Tu apprendrais à te suffire de moi seulement
L'amour a des lois qu'on ne commande pas comme ça
Et toi tu ne m'aimais pas",Happy
"Vivant seule, loin de tout, 
Dressée sur les toits du monde, 
Je garde toujours un œil sur toi 
Lorsque la nuit enserre la ville, 
Que se meurent les espérances. 
Au détour d'une rue j'attraperai ta main 
Pour te montrer les lumières bleutées 
Et poursuivre les ombre fuyantes. 
Au détour d'une rue j'attraperai ta main 
Pour ne plus la lâcher 
Et qu'ensemble nous courrions 
Comme des fous dans les sombres allées.",Happy
"Agonisent péniblement à terre 
L'un après l'autre, mes rêves piétinés. 
L'espoir m'a trahi et je reste là, halluciné 
Avec sur la face l'expression du renoncement. 

J'ai pris ton mal, l'ai laissé me ternir, 
Dévorant ma fraîcheur toujours un peu plus. 
Plus de surprises à présent, aucunes; 
Et le temps s'échappe sans que rien ne change. 
Je serre le poing, j'aimerais hurler 
Briser cette glace à l'intérieur de moi 
Qui stagne, m'engourdit, m'empêche de sentir. 

Tant de jours incolores... 
Que reste t'il? Tu étais tout pour moi. 
Juste ton absence qui m'insupporte, 
Des promesses non tenues, 
et mes souvernirs assassins",Sad
"Je maudis le sang malade, obscène, 
Saturé d'affliction 
Qui se répand dans mon corps 
Et m'écorche les veines; 
Gras poison où s'empêtrent 
Milles insectes parasitaires 
Pour semer des œufs informes 
Suintant la tristesse et le dégout. 

Je ne me connais plus.... 

Les pensées heureuses 
Atrophiées, étouffées,
Dans leur prison osseuse; 
Un regard lumineux brouillé 
Par le filtre gris de l'indifférence.",Sad
"Les gestes sont des regrets 
Qu'un temps mort accentue; 
L'énergie se perd, les envies se trainent, 
Chaque phase de malaise altère la raison. 

Humeurs instables inavouées, 
Faiblesse des sens et frustration 
Etouffant la conscience. 
Je m'écoeure. 

Salissure intérieure; 
Les corps sont des réfuges aux caresses 
Rendus inodores dès qu'ils gerbent leur semence. 
Un vide permanent endormira les restes.",Happy
"La nuit n'en finit pas 
Je deviens transparente 
Tu disparais très loin 
J'oublie nos existences 

Le manque étouffe chaque visage 
M'èloigne et me rapproche 
de faux semblants 
dont je deviens l'apparence 

Et dans cette chambre triste 
Je vieillis peu à peu 
Ton absence me guide 
Vers des murs silencieux 

Le manque étouffe chaque visage 
M'èloigne et me rapproche 
de faux semblants 
dont je deviens l'apparence",Sad
"Nuits sales, jours endormis 
Je vis chaque instant hors de moi 
Recherche, appel sans réponse 
Les cieux sont déserts alors. 
Cœur triste j'invente des monstres 
Derrière chaque ombre. 
En quête de lumière, j'ai perdu mon éclat 

J'ai cherché une aura mais ne trouvant que le vide 
J'ai plongé vers le bas. 
Les caresses ordurières sont mes seules affections 
J'avance de plus en plus froidement. 
S'éteignent les lueurs comme de mornes attractions 
Les angoisses m'affaiblissent. 
En quête de lumière, j'ai perdu mon éclat 

Je perds l'équilibre, tu n'aurais pas dû me heurter 
Le présent est une plaie 
Qu'est-ce que j'attends, qu'est-ce que j'attends? 

Nuits sales, jours endormis 
Je vis chaque instant hors de moi. 
Si seule, j'écume la route 
À présent prête à me défendre.",Sad
"Arpetant les rues du haut de mes échasses 
Je surplombe la ville avant que l'on me traque. 

Mais je suis petite, séche et tellement combustible. 

Quand arrive le soir, les lames ne me ne font plus peur 
Raides comme des évêques qui défoncent l'intérieur 

Autor de moi le monde crache ses vices 
Et en bonne reine trayeuse je recrache 
Leur trop plein de hargne. 

Mais je suis petite, séche et tellement combustible. 

Quand je me fais salir 
Meurt un rêve après l'autre. 
Tous ces visages noirs ne me mèneront nulle part, 
J'offre tout et tout s'ouvre, violemment. 
Quand je me cambre tout se force et se dérobe.",Happy
"Flânant au pied des ruches grises,
Je lève les yeux
Vers un ciel qui de son bleu
Inhabité me cloue à terre;
Plus absent que moi encore...

Dans la vie que je mène
Chaque jour se ressemble
Et guêpe parmi guêpes,
J'ai offert mes ailes
Aux bons plaisirs des reines imbéciles.

La nuit et ses lueurs glaciales
Ont transformé la ruche malade
En un beau palais de cristal;

Puis au petit matin,
Le soleil dévoile les plaies obscènes
De ces mégapoles tentaculaires
Dont le venin et les puanteurs
Étouffent et violent les âmes
Qu'elles gardent en leur sein.",Happy
"Sois sage, ô ma douler, et-tiens toi plus tranquille. 
Tu réclamas le soir; il descend; le voici: 
Une atmosphère obscure enveloppe la ville, 
Aux uns portant la paix, aux autres le souci. 

Pendant que des mortels la multitude vile, 
Sous le fouet du plaisir, ce borreau sans merci, 
Va cueillir des remords dans la fête servile, 
Ma douleur, donne-moi la main; viens par ici, 

Loin d'eux. Vois se pencher les défuntes années, 
Sur les balcons du ciel, en robes surannées; 
Surgir du fond des eaux le regret souriant; 

Le soleil moribon s'endormir sous une arche, 
Et, comme un long linceul traînant à l'orient, 
Entends, ma chère, entends la douce nuit qui marche.",Sad
"A demi-conscient qu'un oeil rongera l'autre 
Incessamment d'un relent infectieux, 
Réveillé par la douleur lancinante, 
Un corps résigné se supprime en silence. 

Au coeur des cités mortes 
Errent les hommes sans visages 
Usant leurs pores cancéreuses 
Contre la foule impassible et les parois d'acier; 

Un enfer de féraille ensanglantée 
Où les êtres se perdent et pourissent; 
Identiques rognures que l'on jette puis remplace 
Manquantes pour rien ni personne.",Sad
"Comme la voix d'un mort qui chanterait 
Du fond de sa fosse, 
Maîtresse, entends monter vers ton retrait 
Ma voix aigre et fausse. 

Ouvre ton âme et ton oreille au son 
De ma mandoline : 
Pour toi j'ai fait, pour toi, cette chanson 
Cruelle et câline. 

Je chanterai tes yeux d'or et d'onyx 
Purs de toutes ombres, 
Puis le Léthé de ton sein, puis le Styx 
De tes cheveux sombres. 

Comme la voix d'un mort qui chanterait 
Du fond de sa fosse, 
Maîtresse, entends monter vers ton retrait 
Ma voix aigre et fausse. 

Puis je louerai beaucoup, comme il convient, 
Cette chair bénie 
Dont le parfum opulent me revient 
Les nuit d'insomnie. 

Et pour finir, je dirai le baiser 
De ta lèvre rouge, 
Et ta douceur à me martyriser, 
- Mon Ange ! - ma Gouge ! 

Ouvre ton âme et ton oreille au son 
De ma mandoline : 
Pour toi j'ai fait, pour toi, cette chanson 
Cruelle et câline 

Translation: 

Like the voice of a dead man who would sing / in the depth of his grave, / Mistress mine, hear my strident, false voice / rise up to your retreat. 

Open your soul and your ear to the sound / of my mandolin: / for you, for you have I made this song, / so cruel and tender. 

I shall sing of your eyes of gold and onyx / free of all shades, / then the Lethe of your breast, then the Styx / of your dark hair. 

Like the voice of a dead man who would sing / in the depth of his grave, / Mistress mine, hear my strident, false voice / rise up to your retreat. 

Then will I richly praise, as is meet, / this blessed flesh / whose opulent perfume drifts back to me / in sleepless nights. 

And to end, I shall speak of the kiss / of your red lip, / of your sweetness that tortures me, / - my Angel! - My Whore! 

Open your soul and your ear to the sound / of my mandolin: / for you, for you have I made this song, / so cruel and tender",Sad
"Encore un de ces matins livides 
Où l'angoisse attend patiemment 
Que mes yeux se déchirent 
Pour se glisser en moi, 
Nerveuse et perfide; 
S'acharner sur un dessin commencé 
Des années déja, 
En prolongeant sans cesse les traits 
Et les obscurcissant; 
Balayant froidement les moindres de mes joies. 
Dans mon crâne quelque chose me gêne, 
Me comprime la cervelle 
Et à mon insu régurgite de la grisaille 
Sur ce qui vit, rayonne aux alentours. 
Mes premierés visions (enchateresses) 
Un plafond qui me nargue, hilare, 
Me renvoyant à mon propre enferment. 
Des murs dégoulinants et bien trop rapprochés 
Au sein desquels je me débat. 
Aprés une courte réflexion 
Qu'une seule chose en tête: 
Se perdre dans le noir, le noyr abissal, 
Là où simplement rien n'existe, 
Juste le vide et le refuge du silence.",Happy
"Tu me croises parfois 
Sans jamais pouvoir m'approcher. 
Le temps de te retourner 
J'ai déjà disparu, 
Car en fait je n'existe pas vraiment. 

Je suis la fille derrière l'écran, 
La fille de la vidéo. 
Et si tu m'appelles, je te rejoindrai. 

Lorsqu'eux t'écoutent 
Sans rien entendre 
Je pourrais rester auprès de toi, 
Poser ma tête sur ton épaule, 
Boire tes mots et te comprendre. 

Vivre dans leur monde ne t'apportera rien. 

Je suis la fille derrière l'écran 
la fille de la vidéo. 
Si je t'appelle. Me rejoindras-tu?",Sad
